name,x1,x2,y1,y2,classname
2638.png,122,384,424,616,mask_colorful
3494.png,354,8,452,132,face_with_mask
3494.png,809,18,892,134,face_with_mask
3494.png,12,81,127,228,face_with_mask
3494.png,820,81,888,112,eyeglasses
3494.png,363,94,433,130,mask_colorful
3494.png,29,178,90,224,mask_colorful
3494.png,820,98,882,130,mask_colorful
3203.png,249,4,507,325,face_with_mask
3203.png,306,218,500,323,mask_surgical
3203.png,232,4,506,208,hair_net
3203.png,310,204,495,268,eyeglasses
4199.png,440,178,715,575,face_with_mask
4199.png,142,5,314,198,face_with_mask
4199.png,143,52,288,197,mask_colorful
4199.png,448,338,707,555,mask_colorful
2037.jpg,366,81,620,392,face_with_mask
2037.jpg,16,115,256,399,face_with_mask
2037.jpg,393,178,591,379,mask_surgical
2037.jpg,18,197,227,394,mask_surgical
2037.jpg,41,163,249,267,eyeglasses
4397.png,334,8,901,541,face_with_mask
4397.png,366,75,874,534,mask_surgical
2189.png,218,81,351,244,face_with_mask
2189.png,228,164,344,243,mask_colorful
3465.png,210,5,448,266,face_with_mask
3465.png,247,146,428,265,mask_surgical
3465.png,210,4,449,140,hat
5461.jpeg,198,35,371,285,face_no_mask
5522.jpeg,459,91,580,205,face_other_covering
5522.jpeg,419,43,589,112,hat
5522.jpeg,530,104,580,138,sunglasses
4177.png,255,138,417,334,face_with_mask
4177.png,543,19,685,190,face_with_mask
4177.png,258,241,361,332,mask_colorful
4177.png,544,105,643,192,mask_surgical
4177.png,258,223,361,272,eyeglasses
4177.png,254,191,394,285,face_shield
2760.png,116,5,526,539,face_with_mask
2760.png,138,193,489,531,mask_colorful
3371.png,438,206,506,285,face_with_mask
3371.png,444,246,500,283,mask_surgical
3371.png,449,235,497,254,sunglasses
3371.png,438,203,504,289,hood
5785.jpg,332,185,530,469,face_no_mask
5785.jpg,611,202,789,462,face_no_mask
3226.png,102,33,515,597,face_with_mask
3226.png,118,369,462,598,mask_colorful
4542.png,397,33,560,221,face_with_mask
4542.png,440,114,553,162,eyeglasses
4542.png,432,124,543,218,mask_surgical
4670.png,233,2,577,373,face_no_mask
5155.jpg,783,64,953,261,face_with_mask
5155.jpg,225,0,400,185,face_with_mask
5155.jpg,373,0,497,182,face_with_mask
5155.jpg,1045,16,1170,150,face_other_covering
5155.jpg,835,167,950,258,mask_surgical
5155.jpg,326,84,399,179,mask_surgical
5155.jpg,395,101,495,179,mask_surgical
5155.jpg,395,76,499,107,eyeglasses
5155.jpg,1086,65,1168,95,eyeglasses
5155.jpg,99,88,196,200,face_no_mask
5155.jpg,918,31,1036,166,face_with_mask
5155.jpg,935,104,986,162,mask_surgical
5489.jpg,244,23,390,252,face_other_covering
5489.jpg,273,144,380,249,scarf_bandana
3888.png,162,34,372,287,face_other_covering
3888.png,186,160,368,282,mask_colorful
2673.png,315,153,441,363,face_with_mask
2673.png,317,267,421,361,mask_surgical
3072.png,60,7,538,489,face_with_mask
3072.png,63,213,370,486,mask_surgical
3072.png,250,3,542,137,hat
5063.jpg,211,0,836,671,face_other_covering
5063.jpg,217,157,746,390,sunglasses
5063.jpg,239,1,861,470,hat
4342.png,10,102,374,526,face_with_mask
4342.png,78,306,363,520,mask_colorful
5406.jpg,169,63,637,511,face_shield
5406.jpg,272,196,517,545,face_other_covering
3414.png,80,9,223,186,face_with_mask
3414.png,97,112,207,185,mask_surgical
2060.jpg,750,67,1254,668,face_no_mask
3134.png,248,6,489,348,face_with_mask
3134.png,257,194,451,345,mask_colorful
5588.jpg,346,68,591,226,hat
5588.jpg,332,249,568,384,scarf_bandana
5588.jpg,329,62,593,387,face_other_covering
5588.jpg,364,223,576,280,eyeglasses
4557.png,208,99,263,174,face_with_mask
4557.png,208,140,262,173,mask_surgical
4557.png,369,0,400,49,face_with_mask
4557.png,369,10,401,54,mask_surgical
6027.jpg,241,45,446,267,face_no_mask
4649.png,624,11,978,459,face_with_mask
4649.png,174,115,381,402,face_no_mask
4649.png,628,255,856,456,mask_surgical
5928.jpg,407,32,927,765,face_no_mask
2605.png,369,126,414,189,face_with_mask
2605.png,370,148,409,159,eyeglasses
2605.png,370,155,406,186,mask_surgical
6151.jpg,191,31,348,101,hat
6151.jpg,200,93,322,185,scarf_bandana
6151.jpg,199,35,320,186,face_other_covering
2806.png,313,101,377,190,face_with_mask
2806.png,322,151,375,192,mask_colorful
2634.png,267,6,406,147,face_with_mask
2634.png,285,79,386,145,mask_surgical
2634.png,283,44,383,84,goggles
2634.png,264,4,406,172,hood
3566.png,205,145,478,465,face_other_covering
3566.png,214,232,429,365,sunglasses
5303.jpg,204,136,665,726,face_no_mask
5592.jpg,161,45,301,236,face_no_mask
4371.png,94,5,403,400,face_with_mask
4371.png,96,209,397,392,mask_colorful
5723.jpg,431,56,516,169,face_other_covering
5723.jpg,428,54,542,174,hijab_niqab
5723.jpg,232,6,321,120,face_no_mask
4696.png,447,61,529,174,face_with_mask
4696.png,456,123,495,167,mask_surgical
4696.png,447,63,547,168,hood
3309.png,184,171,251,258,face_with_mask
3309.png,301,125,373,214,face_with_mask
3309.png,321,178,372,205,mask_colorful
3309.png,319,163,366,186,eyeglasses
3309.png,194,219,247,254,mask_surgical
3309.png,184,174,245,204,turban
4439.png,63,15,560,597,face_with_mask
4439.png,0,153,536,595,mask_colorful
2754.png,140,4,356,285,face_other_covering
2754.png,137,100,339,247,goggles
5664.jpg,544,192,775,400,scarf_bandana
5664.jpg,34,133,380,436,scarf_bandana
5664.jpg,7,7,344,145,hat
5664.jpg,3,4,383,439,face_other_covering
5664.jpg,494,4,797,406,face_other_covering
2378.png,191,18,393,268,face_other_covering
2378.png,217,59,392,264,balaclava_ski_mask
2378.png,187,12,395,268,hood
6142.jpg,333,157,508,372,face_no_mask
6142.jpg,692,119,868,337,face_other_covering
6142.jpg,700,211,835,277,eyeglasses
2170.png,203,65,485,431,face_with_mask
2170.png,208,250,433,424,mask_colorful
2170.png,242,64,484,322,hat
3514.png,171,103,381,306,face_with_mask
3514.png,175,176,370,300,mask_colorful
4200.png,98,58,489,521,face_with_mask
4200.png,115,271,399,515,mask_colorful
2466.png,13,6,287,285,face_with_mask
2466.png,148,133,286,281,mask_colorful
2148.jpg,557,106,697,266,face_with_mask
2148.jpg,35,229,146,381,face_with_mask_incorrect
2148.jpg,162,251,261,360,face_with_mask_incorrect
2148.jpg,563,104,703,212,turban
2148.jpg,341,186,398,229,mask_surgical
2148.jpg,553,192,623,262,mask_surgical
2148.jpg,33,337,136,379,mask_surgical
2148.jpg,164,309,209,346,hijab_niqab
2148.jpg,25,222,148,383,hijab_niqab
2148.jpg,156,246,266,363,hijab_niqab
2148.jpg,330,141,391,179,hat
2148.jpg,326,145,396,234,face_with_mask_incorrect
2148.jpg,696,168,763,262,face_no_mask
3685.png,493,41,816,417,face_with_mask
3685.png,0,65,208,440,face_with_mask
3685.png,551,265,744,406,mask_colorful
3685.png,1,275,154,435,mask_colorful
3685.png,3,229,79,283,eyeglasses
3685.png,3,69,205,254,helmet
3685.png,497,39,815,231,helmet
5463.jpg,584,462,1279,997,mask_colorful
5463.jpg,478,9,1357,1007,face_with_mask
4789.png,122,6,635,584,face_other_covering
4789.png,169,1,564,589,balaclava_ski_mask
4789.png,88,0,672,578,hood
4643.png,253,59,556,448,face_other_covering
4643.png,193,43,603,604,helmet
3104.png,344,64,558,247,face_with_mask
3104.png,344,151,493,245,mask_colorful
5674.jpg,1339,1131,1813,1710,face_no_mask
5674.jpg,1872,949,2311,1534,face_no_mask
5674.jpg,2349,1110,2882,1843,face_other_covering
5674.jpg,3181,612,3862,1534,face_no_mask
5674.jpg,2371,1411,2789,1551,eyeglasses
2012.jpg,91,158,316,447,face_with_mask
2012.jpg,107,289,297,433,mask_surgical
5535.jpg,198,60,256,81,sunglasses
5535.jpg,396,88,454,108,sunglasses
5535.jpg,189,12,282,80,hat
5535.jpg,392,29,468,100,hat
5535.jpg,189,12,282,111,face_other_covering
5535.jpg,391,29,470,141,face_other_covering
2352.png,231,164,414,446,face_with_mask
2352.png,6,11,261,470,face_with_mask
2352.png,463,165,598,329,face_with_mask_incorrect
2352.png,6,231,233,464,mask_surgical
2352.png,234,320,394,447,mask_surgical
2352.png,496,280,609,336,mask_colorful
4262.png,317,11,583,325,face_with_mask
4262.png,318,171,569,325,mask_surgical
2841.png,422,4,957,519,face_with_mask
2841.png,456,154,859,515,mask_surgical
2841.png,431,5,952,413,face_shield
2177.png,387,130,525,321,face_with_mask
2177.png,384,219,499,319,mask_colorful
2177.png,397,211,504,261,eyeglasses
4130.png,140,30,513,510,face_with_mask
4130.png,179,217,475,503,mask_surgical
3256.png,45,49,348,366,face_other_covering
3256.png,46,52,319,254,helmet
3256.png,59,155,346,306,goggles
4495.png,242,208,296,279,face_with_mask
4495.png,250,241,291,274,mask_surgical
3692.png,232,179,342,309,face_with_mask
3692.png,765,150,847,255,face_with_mask
3692.png,304,253,339,308,mask_surgical
3692.png,773,216,838,255,mask_surgical
3692.png,775,212,845,235,eyeglasses
4043.png,40,23,392,461,face_with_mask
4043.png,365,60,516,272,face_with_mask
4043.png,397,166,513,267,mask_colorful
4043.png,223,271,390,461,mask_colorful
5545.jpg,363,47,551,323,face_no_mask
2704.png,110,36,482,487,face_with_mask
2704.png,115,251,393,480,mask_surgical
4966.png,253,8,549,427,face_with_mask
4966.png,238,200,502,419,mask_colorful
5508.jpg,129,29,681,822,face_no_mask
2293.png,417,353,458,395,face_with_mask
2293.png,532,335,627,426,face_with_mask
2293.png,541,334,627,414,hat
2293.png,424,364,453,390,mask_surgical
2293.png,531,384,576,426,mask_surgical
2293.png,384,312,418,358,face_no_mask
2293.png,687,384,724,420,mask_surgical
2293.png,680,340,759,427,face_with_mask
3124.png,355,100,460,243,face_with_mask
3124.png,364,178,446,240,mask_colorful
1982.png,482,73,579,197,face_other_covering
1982.png,313,16,413,146,face_other_covering
1982.png,184,55,282,189,face_other_covering
1982.png,93,53,178,166,face_other_covering
1982.png,502,115,568,152,sunglasses
1982.png,454,56,591,191,hijab_niqab
1982.png,286,6,422,149,hijab_niqab
1982.png,124,35,296,189,hijab_niqab
1982.png,44,34,183,189,hijab_niqab
1982.png,328,61,397,97,eyeglasses
1982.png,541,0,626,88,face_other_covering
1982.png,521,0,622,111,hijab_niqab
3942.png,572,97,658,213,face_with_mask
3942.png,574,157,645,210,mask_surgical
2046.jpg,618,153,830,401,face_with_mask
2046.jpg,647,269,809,377,mask_colorful
5563.jpg,142,65,384,355,face_no_mask
2048.jpg,428,291,550,477,face_with_mask
2048.jpg,31,302,152,424,face_no_mask
2048.jpg,273,236,457,444,face_with_mask
2048.jpg,433,376,544,474,mask_surgical
2048.jpg,327,293,445,431,mask_surgical
2048.jpg,447,295,540,332,hat
2048.jpg,79,335,147,377,eyeglasses
5645.jpg,413,477,617,745,face_other_covering
5645.jpg,824,127,1095,517,face_other_covering
5645.jpg,414,479,609,567,hat
5645.jpg,829,129,1047,245,hat
5110.jpg,248,71,615,535,face_with_mask
5110.jpg,282,308,558,532,mask_surgical
4407.png,56,6,389,382,face_with_mask
4407.png,75,72,371,290,goggles
4407.png,147,180,380,376,mask_surgical
2236.png,165,3,620,536,face_with_mask
2236.png,232,284,568,533,mask_colorful
2236.png,196,187,622,343,sunglasses
5356.jpg,907,321,1095,506,mask_colorful
5356.jpg,902,175,1171,506,face_with_mask
1924.jpg,555,78,795,386,face_with_mask
1924.jpg,565,193,777,355,mask_colorful
1924.jpg,884,241,1078,468,face_with_mask
1924.jpg,885,336,1032,449,mask_colorful
1924.jpg,185,248,353,448,face_with_mask
1924.jpg,207,301,334,360,eyeglasses
1924.jpg,191,338,336,442,mask_colorful
2980.png,244,56,441,282,face_with_mask
2980.png,281,160,412,269,mask_colorful
2980.png,291,126,434,180,eyeglasses
6364.jpg,337,328,581,654,face_no_mask
6364.jpg,682,523,922,797,face_no_mask
6364.jpg,1053,557,1295,846,face_no_mask
6364.jpg,1390,568,1574,812,face_no_mask
6364.jpg,1690,561,1896,816,face_no_mask
6364.jpg,1968,561,2196,778,face_no_mask
6364.jpg,2320,613,2526,861,face_no_mask
6364.jpg,2680,478,2893,748,face_no_mask
6364.jpg,3051,317,3366,628,face_other_covering
6364.jpg,3077,441,3261,512,eyeglasses
4325.png,301,87,341,150,face_with_mask
4325.png,155,88,213,156,face_with_mask
4325.png,86,85,153,176,face_with_mask
4325.png,367,88,452,189,face_with_mask
4325.png,306,223,356,260,face_no_mask
4325.png,84,83,156,148,hair_net
4325.png,157,87,213,126,hair_net
4325.png,298,87,340,130,hair_net
4325.png,368,86,454,161,hair_net
4325.png,103,135,151,176,mask_surgical
4325.png,160,120,202,161,mask_surgical
4325.png,303,131,339,151,mask_surgical
4325.png,373,143,406,192,mask_surgical
4325.png,487,98,515,132,face_no_mask
5440.jpg,363,2,1017,601,face_with_mask
5440.jpg,394,271,785,601,mask_surgical
5440.jpg,369,0,1020,422,hair_net
5440.jpg,168,77,671,680,face_shield
1853.jpg,232,103,477,372,face_other_covering
1853.jpg,282,39,486,179,hat
1853.jpg,335,195,468,278,eyeglasses
6313.jpg,209,57,413,303,face_no_mask
6313.jpg,538,34,852,328,face_no_mask
4108.png,297,32,539,380,face_other_covering
4108.png,317,158,534,380,scarf_bandana
4894.png,44,211,335,620,face_with_mask
4894.png,47,322,301,621,mask_surgical
3141.png,105,110,378,499,face_with_mask
3141.png,156,318,348,493,mask_colorful
3141.png,107,113,373,287,helmet
3141.png,139,274,346,353,sunglasses
2719.png,404,47,835,637,face_with_mask
2719.png,432,353,774,635,mask_surgical
1828.jpg,157,62,837,1079,face_with_mask
1828.jpg,195,502,823,1080,mask_surgical
2405.png,404,157,472,237,face_with_mask
2405.png,405,191,456,235,mask_surgical
2405.png,408,180,464,193,eyeglasses
4470.png,84,92,150,190,face_other_covering
4470.png,261,40,340,155,face_other_covering
4470.png,56,152,155,224,scarf_bandana
4640.png,145,54,287,210,face_other_covering
4640.png,499,2,708,184,face_no_mask
4640.png,148,58,282,208,helmet
4055.png,41,4,400,534,face_other_covering
4055.png,44,251,320,530,mask_colorful
3294.png,281,208,362,300,face_with_mask_incorrect
3294.png,409,272,468,340,face_with_mask
3294.png,409,312,459,338,mask_colorful
3294.png,311,257,360,296,mask_surgical
4117.png,295,109,466,371,face_other_covering
4117.png,630,44,795,310,face_other_covering
4117.png,297,111,463,371,balaclava_ski_mask
4117.png,632,45,790,200,hat
4134.png,295,85,347,159,face_with_mask
4134.png,393,144,444,204,face_with_mask
4134.png,72,124,124,190,face_with_mask_incorrect
4134.png,132,89,177,164,face_with_mask_incorrect
4134.png,81,161,122,188,mask_surgical
4134.png,132,124,176,162,mask_surgical
4134.png,299,123,342,158,mask_surgical
4134.png,395,174,436,203,mask_surgical
4134.png,132,90,177,116,hair_net
4134.png,297,88,345,116,hair_net
4134.png,74,124,125,158,hair_net
4134.png,395,144,443,174,hair_net
3887.png,83,181,189,291,face_with_mask
3887.png,118,212,180,288,mask_colorful
3887.png,141,192,172,231,sunglasses
4278.png,275,144,411,315,face_with_mask
4278.png,281,239,401,317,mask_colorful
3503.png,213,43,589,525,face_with_mask_incorrect
3503.png,217,228,549,363,eyeglasses
3503.png,215,316,517,519,mask_surgical
1849.jpg,435,58,544,195,face_with_mask
1849.jpg,446,118,530,185,mask_surgical
1849.jpg,408,13,554,181,face_with_mask
3599.png,81,0,467,344,face_other_covering
3599.png,132,0,457,339,balaclava_ski_mask
3599.png,83,70,362,250,goggles
5915.jpg,75,29,354,436,face_no_mask
5150.jpg,364,46,550,295,face_with_mask
5150.jpg,94,46,309,327,face_with_mask
5150.jpg,100,203,243,325,mask_colorful
5150.jpg,370,169,523,279,mask_colorful
5150.jpg,331,47,549,167,hat
5513.jpg,2232,567,3864,2699,face_no_mask
5513.jpg,776,757,1871,2225,face_no_mask
3711.png,66,82,410,521,face_with_mask
3711.png,149,328,396,514,mask_colorful
4413.png,280,54,605,459,face_with_mask
4413.png,292,205,513,451,mask_surgical
5833.jpg,159,207,542,679,face_no_mask
5833.jpg,468,1,904,446,face_other_covering
5833.jpg,523,163,883,270,eyeglasses
4214.png,379,20,525,197,face_with_mask
4214.png,561,67,686,203,face_with_mask
4214.png,393,116,499,197,mask_colorful
4214.png,579,135,662,199,mask_colorful
4214.png,381,19,524,109,hat
4214.png,383,20,523,195,face_with_mask
4214.png,562,67,686,160,hat
4214.png,558,67,691,204,face_with_mask
2471.png,156,29,270,177,face_with_mask
2471.png,159,100,269,175,mask_colorful
3396.png,93,7,641,610,face_with_mask
3396.png,101,233,628,609,mask_colorful
4870.png,222,46,288,130,face_no_mask
5532.jpg,236,222,302,266,scarf_bandana
5532.jpg,221,131,313,269,face_other_covering
2791.png,207,63,339,240,face_with_mask
2791.png,225,172,323,238,mask_surgical
2398.png,107,46,424,424,face_with_mask
2398.png,110,239,408,420,mask_colorful
2935.png,390,0,445,85,face_with_mask
2935.png,11,125,144,227,face_other_covering
2935.png,151,151,224,229,face_no_mask
2935.png,9,125,133,210,hat
2935.png,391,2,441,47,hat
2935.png,390,53,434,82,mask_surgical
2935.png,392,42,431,54,eyeglasses
2935.png,73,245,215,362,face_with_mask
2935.png,77,246,213,360,hijab_niqab
2935.png,208,145,242,189,face_no_mask
2935.png,254,166,298,204,face_no_mask
2935.png,538,46,566,93,face_no_mask
2935.png,190,39,237,93,face_no_mask
2935.png,613,141,656,194,hijab_niqab
2935.png,611,140,651,185,face_other_covering
3578.png,213,20,415,311,face_with_mask
3578.png,2,119,260,488,face_other_covering
3578.png,574,25,718,261,face_other_covering
3578.png,450,36,614,284,face_no_mask
3578.png,289,173,413,307,mask_surgical
3578.png,3,123,256,290,turban
3578.png,580,23,717,141,hat
3578.png,728,83,804,234,face_other_covering
3578.png,660,90,753,275,face_other_covering
3578.png,745,90,803,172,hat
3578.png,706,86,755,152,hat
3578.png,688,173,754,216,eyeglasses
3540.png,93,0,620,601,face_with_mask
3540.png,213,210,613,591,mask_colorful
4912.png,346,20,503,216,face_with_mask
4912.png,376,86,499,207,mask_colorful
4301.png,155,182,249,298,face_with_mask
4301.png,323,137,547,470,face_with_mask
4301.png,156,182,242,243,hat
4301.png,165,239,242,293,mask_colorful
4301.png,329,255,545,468,mask_colorful
3727.png,274,151,349,243,face_with_mask
3727.png,208,91,268,180,face_with_mask
3727.png,439,114,514,205,face_with_mask
3727.png,108,171,238,315,face_with_mask
3727.png,142,275,213,312,mask_surgical
3727.png,284,198,340,237,mask_surgical
3727.png,219,139,265,178,mask_surgical
3727.png,447,163,501,201,mask_surgical
3727.png,210,91,272,139,hair_net
3727.png,441,114,510,161,hair_net
3727.png,111,168,234,267,hair_net
3727.png,274,151,348,210,hair_net
3727.png,229,126,269,143,eyeglasses
3727.png,288,184,345,214,eyeglasses
3727.png,219,363,274,426,face_other_covering
3727.png,328,464,428,523,face_other_covering
3727.png,327,500,423,523,hair_net
3727.png,497,195,525,242,mask_surgical
3727.png,506,140,526,178,hair_net
3727.png,496,141,525,243,face_with_mask
3727.png,217,371,269,424,face_no_mask
2633.png,317,56,465,324,face_other_covering
2633.png,319,56,463,323,balaclava_ski_mask
4790.png,216,64,390,334,face_other_covering
4790.png,216,78,388,320,balaclava_ski_mask
2740.png,138,188,284,371,face_with_mask
2740.png,163,282,284,371,mask_colorful
4062.png,29,17,279,234,face_other_covering
4062.png,28,17,275,289,hijab_niqab
4834.png,125,0,332,210,face_with_mask
4834.png,159,88,324,205,mask_surgical
4834.png,142,0,327,94,hat
3633.png,159,49,339,288,face_other_covering
3633.png,358,94,510,283,face_other_covering
3633.png,175,122,315,207,sunglasses
3633.png,355,163,459,219,sunglasses
6218.jpg,204,296,588,754,face_no_mask
3515.png,206,261,261,336,face_with_mask_incorrect
3515.png,213,312,252,332,mask_colorful
3515.png,398,335,420,341,eyeglasses
3515.png,401,336,420,348,mask_colorful
3515.png,391,317,425,350,face_with_mask
3515.png,67,325,97,364,face_no_mask
2741.png,219,163,296,250,face_with_mask
2741.png,240,221,275,246,mask_surgical
2741.png,252,203,284,229,eyeglasses
2741.png,333,65,388,118,face_with_mask
2741.png,354,105,372,117,mask_surgical
2741.png,53,169,74,186,mask_surgical
2741.png,39,146,74,191,face_with_mask
2741.png,460,174,515,258,face_with_mask
2741.png,269,125,294,163,face_with_mask
2741.png,0,142,28,176,face_with_mask
2741.png,492,222,515,260,mask_surgical
2741.png,0,154,18,176,mask_surgical
